43,ELT2029,0.02104077
43,INT2044,0.09139106
43,MAT1099,0.9403861
43,ELT2028,0.02628508
43,ELT2031,0.01814896
43,ELT3044,0.9469615
43,INE1150,0.0182862
43,INE1151,0.01864281
43,INT3117,0.2653379
43,INT3105,0.01838326
43,INT3106,0.0615361
43,INT3108,0.2251688
43,INT3109,0.02052867
43,INT3111,0.3989036
43,INT3206,0.05122742
43,INT3209,0.2006535
43,INT3213,0.5288415
43,INT3217,0.09149456
43,INT3301,0.9466478
43,INT3303,0.4722707
43,INT3304,0.01772192
43,INT3305,0.03493372
43,INT3307,0.7368033
43,INT3309,0.01907748
43,INT3310,0.6674489
43,INT3501,0.02606216
43,INT3505,0.11764
43,INT3506,0.5283114
43,INT3402,0.05826752
43,INT3404,0.04300711
43,INT3406,0.03556418
43,INT3512,0.01830789
