36,ELT2029,0.02635249
36,INT2044,0
36,INT3403,0.9389728
36,MAT1099,0.9875707
36,ELT2028,0.03316107
36,ELT2031,0.02542832
36,ELT3044,0.9241259
36,INE1150,0.02583513
36,INE1151,0.02605441
36,INT3105,0.02582046
36,INT3108,0.1777633
36,INT3109,0.02853942
36,INT3111,0.3118001
36,INT3206,0.06854108
36,INT3207,0.1481628
36,INT3209,0.4842289
36,INT3213,0.6043063
36,INT3217,0.2355282
36,INT3301,0.919181
36,INT3303,0.2796848
36,INT3304,0.02494827
36,INT3305,0.03764537
36,INT3307,0.5764408
36,INT3309,0.02549884
36,INT3310,0.5367097
36,INT3501,0.03144023
36,INT3505,0.04912287
36,INT3506,0.5313653
36,INT3401,0.2046176
36,INT3402,0
36,INT3404,0.05130884
36,INT3406,0.0328179
36,INT3512,0.02616978
