32,ELT2029,0.03177556
32,INT2044,0.01411727
32,MAT1100,1
32,ELT2028,0.03920227
32,ELT2031,0.02966806
32,ELT3044,0.9245026
32,INE1150,0.0290764
32,INE1151,0.02920702
32,INT3117,0.3721793
32,INT3105,0.02933219
32,INT3108,0.1015034
32,INT3109,0.02966538
32,INT3111,0.4125659
32,INT3206,0.07258697
32,INT3209,0.2090967
32,INT3213,0.6173889
32,INT3217,0.07289781
32,INT3301,0.931208
32,INT3303,0.4858125
32,INT3304,0.02876517
32,INT3305,0.0364548
32,INT3307,0.6601351
32,INT3309,0.02989566
32,INT3310,0.7011452
32,INT3501,0.03895441
32,INT3505,0.1186457
32,INT3506,0.4425522
32,INT3401,0.2669516
32,INT3402,0
32,INT3404,0.01305971
32,INT3406,0.02729058
32,INT3512,0.02916032
