38,ELT2029,0.03414562
38,INT2044,0
38,INT3403,0.9279429
38,MAT1099,0.9705902
38,ELT2028,0.04039025
38,ELT2031,0.03130326
38,ELT3044,0.9216187
38,INE1150,0.03124413
38,INE1151,0.03109995
38,INT3117,0.3408602
38,INT3105,0.03114921
38,INT3106,0.06346305
38,INT3108,0.1304733
38,INT3109,0.03083545
38,INT3111,0.3064624
38,INT3209,0.3597681
38,INT3213,0.6167616
38,INT3217,0.1849838
38,INT3301,0.9189226
38,INT3303,0.4462693
38,INT3304,0.02837303
38,INT3305,0.0441449
38,INT3307,0.7245313
38,INT3309,0.03093538
38,INT3310,0.6364724
38,INT3501,0.03420863
38,INT3505,0.04652396
38,INT3506,0.4046844
38,INT3401,0.2125405
38,INT3402,0
38,INT3404,0.04130399
38,INT3406,0.03592113
38,INT3512,0.03061348
