54,ELT2029,0.02008593
54,INT2044,0
54,MAT1099,0.9662259
54,ELT2028,0.02675852
54,ELT2031,0.02052256
54,ELT3044,0.9457458
54,BSA2022,0.0575543
54,INE1150,0.02055311
54,INE1151,0.02041045
54,INT3117,0.4633712
54,INT3105,0.0204998
54,INT3108,0.1788999
54,INT3109,0.02114367
54,INT3111,0.4919251
54,INT3206,0.05843508
54,INT3207,0.1035036
54,INT3209,0.3722488
54,INT3213,0.5498291
54,INT3217,0.1705876
54,INT3301,0.9428995
54,INT3303,0.3506289
54,INT3304,0.01846856
54,INT3305,0.02820897
54,INT3307,0.5160031
54,INT3309,0.02046862
54,INT3310,0.5212049
54,INT3501,0.02488381
54,INT3505,0.05444355
54,INT3506,0.3719607
54,INT3401,0.2694697
54,INT3402,0
54,INT3404,0.02267587
54,INT3406,0.02759147
54,INT3512,0.0199213
