57,ELT2029,0.02726415
57,INT2044,0
57,MAT1100,0.899905
57,ELT2028,0.02861071
57,ELT2031,0.02669862
57,ELT3044,0.9275752
57,INE1150,0.02712637
57,INE1151,0.02699819
57,INT3117,0.4471627
57,INT3105,0.02720377
57,INT3108,0.1862284
57,INT3109,0.02851617
57,INT3111,0.4743021
57,INT3207,0.08768103
57,INT3209,0.4020639
57,INT3213,0.6032946
57,INT3217,0.2089507
57,INT3301,0.9164523
57,INT3303,0.3471735
57,INT3304,0.02646935
57,INT3305,0.0353044
57,INT3307,0.4488744
57,INT3309,0.02750868
57,INT3310,0.4227297
57,INT3501,0.03121024
57,INT3505,0.02452135
57,INT3506,0.3900304
57,INT3401,0.2478896
57,INT3402,0
57,INT3404,0.0474636
57,INT3406,0.05336383
57,INT3512,0.02707681
