47,ELT2029,0.03090698
47,INT2044,0.08613735
47,INT3403,0.9342303
47,MAT1100,0.7780435
47,ELT2028,0.04199484
47,ELT2031,0.027713
47,ELT3044,0.9193867
47,INE1150,0.02783373
47,INE1151,0.02839857
47,INT3117,0.1837672
47,INT3105,0.02779496
47,INT3106,0.06450383
47,INT3109,0.03114992
47,INT3111,0.2910922
47,INT3206,0.07830042
47,INT3209,0.2413903
47,INT3213,0.4868289
47,INT3217,0.1227357
47,INT3301,0.9230095
47,INT3303,0.3932877
47,INT3304,0.02675417
47,INT3305,0.04893348
47,INT3307,0.8879697
47,INT3309,0.02783722
47,INT3310,0.7885258
47,INT3501,0.03641516
47,INT3505,0.1448406
47,INT3506,0.6743919
47,INT3401,0.322208
47,INT3402,0.04442567
47,INT3404,0.05287187
47,INT3406,0.02245757
47,INT3512,0.02788556
