46,0,MAT1093
46,0,MAT1094
46,0,FLF1105
46,0,INT1003
46,0,INT1006
46,0,PHY1100
46,0,MAT1095
46,0,INT2202
46,0,PHI1004
46,0,PHI1005
46,0,FLF1106
46,0,INT2203
46,0,INT2205
46,0,INT2204
46,0,FLF1107
46,0,INT2208
46,0,HIS1002
46,0,INT2209
46,0,INT2206
46,1,MAT1099
