30,0,PHY1100
30,0,MAT1094
30,0,FLF1105
30,0,INT1003
30,0,MAT1093
30,0,MAT1095
30,0,INT2202
30,0,PHI1004
30,0,PHI1005
30,0,FLF1106
30,0,PHY1103
30,0,INT2205
30,0,INT2204
30,0,FLF1107
30,0,INT1006
30,0,POL1001
30,0,INT2208
30,0,HIS1002
30,0,INT2209
30,0,INT2206
