57,ELT2029,0
57,INT2044,0
57,INT3403,1
57,MAT1100,0
57,ELT2028,0
57,ELT2031,0
57,ELT3044,0
57,INE1150,0
57,INE1151,0
57,INT3117,0
57,INT3105,0
57,INT3106,1
57,INT3108,0
57,INT3109,0
57,INT3111,0
57,INT3206,1
57,INT3207,1
57,INT3209,0
57,INT3213,0
57,INT3217,0
57,INT3301,0
57,INT3303,0
57,INT3304,0
57,INT3305,0
57,INT3307,0
57,INT3309,0
57,INT3310,1
57,INT3501,0
57,INT3505,0
57,INT3506,0
57,INT3401,0
57,INT3402,0
57,INT3404,0
57,INT3406,0
57,INT3512,0
