36,ELT2029,0
36,INT2044,0
36,INT3403,1
36,MAT1099,0
36,ELT2028,0
36,ELT2031,0
36,ELT3044,0
36,INE1150,0
36,INE1151,0
36,INT3105,0
36,INT3108,0
36,INT3109,0
36,INT3111,0
36,INT3206,0
36,INT3207,0
36,INT3209,0
36,INT3213,1
36,INT3217,0
36,INT3301,1
36,INT3303,0
36,INT3304,0
36,INT3305,0
36,INT3307,0
36,INT3309,0
36,INT3310,0
36,INT3501,0
36,INT3505,0
36,INT3506,1
36,INT3401,0
36,INT3402,0
36,INT3404,0
36,INT3406,0
36,INT3512,0
