56,FLF2105,8.18366
56,INT3108,7.6309
56,INE1151,6.70289
56,INT3406,7.57985
56,INT3414,8.14548
56,INT3402,7.08745
56,INT3111,7.89322
56,INT3213,7.86777
56,INT3305,8.44282
56,INE1150,6.70126
56,INT3217,7.16922
56,INT3309,6.70316
56,INT3201,7.51762
56,INT3407,7.66153
56,INT2020,7.10587
56,INT3403,7.70316
56,ELT2029,6.48419
56,ELT2031,6.7034
56,INT3212,6.81214
56,INT3506,8.14424
56,INT3304,6.83284
56,INT3216,7.17429
56,MAT1100,6.64455
56,INT3120,6.90401
56,INT3404,7.46532
56,ELT3056,6.85926
56,INT3206,7.31885
56,INT3310,8.07031
56,INT3105,7.48083
56,ELT3144,6.74748
56,JAP2003,6.70196
56,INT3109,7.18458
56,INT3303,6.85591
56,ELT2028,8.06766
56,INT3211,6.99879
56,INT3505,7.69039
56,INT3117,7.51357
56,INT3307,7.36734
56,INT3501,7.37932
56,INT3411,6.90822
56,INT3405,7.15018
56,INT3401,7.96142
