35,ELT2031,6.7034
35,INT3201,7.46055
35,INT3404,7.11426
35,INT3305,8.56881
35,INT3111,7.8192
35,INT3209,8.10821
35,INT3506,8.20675
35,ELT3144,7.11367
35,INT3216,7.14604
35,INT3414,8.2412
35,INT3211,6.97203
35,INT3407,7.34257
35,INT3105,7.15644
35,INE1150,6.70121
35,INT3106,6.90362
35,MAT1100,6.97738
35,INT3411,6.59667
35,INT3212,6.80102
35,INT3406,6.86448
35,FLF2105,6.70336
35,INT3303,6.81083
35,INT3402,6.89551
35,INT3307,7.3236
35,ELT2028,8.03621
35,INE1151,6.70287
35,INT3117,7.04976
35,INT3310,8.32576
35,INT3213,7.82854
35,INT3405,7.05283
35,INT3505,7.33757
35,INT3217,7.15115
35,INT3304,6.89859
35,FLF2104,8.08861
35,INT3501,7.39598
35,ELT3056,6.85563
35,INT2044,6.15644
35,INT3206,7.15426
35,INT3120,6.8588
35,ELT2029,6.4754
35,JAP2003,6.70192
35,INT3108,7.60614
35,INT3309,6.7032
35,INT2020,7.06764
