45,INT3304,6.89854
45,INE1151,6.70294
45,INT3406,8.24573
45,INT3108,7.65103
45,INT3206,7.58258
45,INT3211,7.06418
45,INT3402,7.271
45,INT3303,6.87631
45,ELT2028,8.12054
45,INT3307,7.41122
45,INE1150,6.70152
45,INT3407,7.82126
45,INT3403,8.0346
45,INT3506,8.10323
45,INT3111,8.21846
45,INT3414,8.19083
45,INT3404,7.8248
45,ELT2031,6.7034
45,INT3106,7.09094
45,FLF2105,8.15128
45,ELT3056,6.85375
45,INT3213,7.91269
45,JAP2003,6.70213
45,INT2020,7.12186
45,INT3505,7.93487
45,ELT3144,7.45008
45,INT3217,7.0488
45,MAT1100,7.41718
45,INT3501,7.33647
45,INT3305,8.5504
45,INT3309,6.70335
45,INT3411,7.29544
45,INT3105,7.80873
45,INT3405,7.47981
45,INT3109,7.26961
45,INT3201,7.4676
45,INT3401,8.15653
45,INT3120,6.90917
45,INT3212,6.85668
45,ELT2029,6.54396
45,INT3216,7.22473
