30,INT3404,7.41337
30,INE1150,6.70186
30,INT3106,7.01578
30,INT3117,7.29827
30,FLF2105,6.70336
30,INT3213,7.6936
30,INT3414,7.62309
30,INT3217,7.00692
30,JAP2003,6.70235
30,INT3405,7.0078
30,INT3303,6.79451
30,INT3109,7.06688
30,INE1151,6.70302
30,ELT2029,6.58576
30,INT3501,7.23831
30,FLF2104,7.71264
30,INT2044,6.39335
30,ELT3144,7.19982
30,INT3201,7.17118
30,INT3406,7.77332
30,INT3209,7.68794
30,INT3305,8.17754
30,INT3309,6.70327
30,INT3212,6.75307
30,INT3211,6.95265
30,INT3108,7.34322
30,INT3505,7.29165
30,INT3111,7.65488
30,INT3206,6.94479
30,MAT1099,7.34076
30,INT3407,6.98709
30,INT3403,7.49206
30,INT3216,7.07357
30,ELT2031,6.70338
30,INT3304,6.84378
30,ELT3056,6.80461
30,INT3105,7.28745
30,INT3411,7.1273
30,INT3401,7.7389
30,INT3402,6.92828
30,INT3120,6.84379
30,ELT2028,7.79399
