34,ELT3144,6.90138
34,INT3501,7.39321
34,INT3403,7.98881
34,INT3307,7.36131
34,INT3505,7.93544
34,INT3201,7.41677
34,INT2020,7.04874
34,INT3216,7.17642
34,INT3212,6.80526
34,JAP2003,6.70197
34,INT3206,7.04961
34,INT3404,7.75832
34,INT3120,6.91188
34,FLF2105,6.70336
34,INT3211,6.99477
34,INT3411,7.28546
34,INT3105,7.59695
34,INT3309,6.70314
34,INT3109,7.09111
34,INT3405,7.07528
34,INT3305,8.44203
34,INE1151,6.70289
34,INT3301,8.15978
34,INT2044,6.20202
34,INT3414,8.27979
34,MAT1099,7.67147
34,INT3108,7.63156
34,INT3111,7.55016
34,FLF2104,8.11169
34,ELT2031,6.7034
34,ELT2029,6.46206
34,INT3407,7.60405
34,INT3310,8.08811
34,INT3402,7.20266
34,INT3303,6.84676
34,INT3406,8.31058
34,INT3304,6.82662
34,ELT3056,6.86182
34,INT3506,8.2223
34,INE1150,6.70127
34,INT3217,7.16524
34,INT3213,7.87472
34,ELT2028,8.06206
