48,INT3207,7.77813
48,POL1001,6.56633
48,INT3506,8.25466
48,ELT2029,6.26795
48,INT3407,7.5672
48,INT3310,8.42456
48,INE1151,6.7028
48,ELT2035,7.53292
48,FLF2104,8.44185
48,INT3304,6.90274
48,ELT2031,6.70341
48,ELT3144,7.03335
48,INT3206,6.7458
48,INT3117,7.53152
48,INT3211,6.9457
48,JAP2003,6.70174
48,MAT1100,6.80618
48,INT3209,7.41594
48,INT3403,8.21235
48,INT3201,7.25881
48,INT3414,8.63169
48,FLF2105,6.70336
48,INT3309,6.70299
48,INT3120,6.93422
48,INT3212,6.85306
48,INT3216,7.18282
48,INT3105,7.47723
48,INT2020,6.98215
48,INT3109,7.13388
48,INT3406,8.26969
48,INT3402,7.31672
48,INT3411,7.06444
48,INT3111,7.74424
48,INT3404,7.72876
48,INT3213,7.82779
48,INT3305,8.71265
48,INT3217,7.36952
48,ELT2028,8.04014
48,INT3505,8.07415
48,INT3301,7.98424
48,INT3405,6.9946
48,INE1150,6.70091
48,INT3501,7.40157
48,INT3401,8.1845
48,INT3303,6.75504
48,ELT3056,6.91801
48,INT3507,8.4118
48,INT3307,7.28191
