41,INT3217,7.03905
41,INT3213,7.91345
41,INT3403,8.02949
41,INT3505,7.94799
41,INT3407,7.79115
41,INT3201,7.49531
41,INT3309,6.70329
41,INT3414,8.17686
41,INT3305,8.44548
41,ELT2028,8.12069
41,INT3120,6.91483
41,INT3301,8.0956
41,FLF2105,6.70336
41,INT3216,7.22035
41,ELT2031,6.70339
41,INT3212,6.85003
41,INT3404,7.80768
41,ELT3144,7.05086
41,INT3206,7.538
41,INE1151,6.70293
41,INT3106,6.97535
41,INT3506,8.14374
41,INT3304,6.85795
41,INT2020,7.12783
41,INT3401,8.15749
41,INT3211,7.05701
41,INT3405,7.43332
41,INT3105,7.79314
41,INT3501,7.37046
41,INE1150,6.70145
41,INT3307,7.39598
41,INT3303,6.88692
41,JAP2003,6.70208
41,INT3310,7.92057
41,INT3402,7.26016
41,FLF2104,8.09272
41,INT3406,8.22789
41,INT3108,7.65623
41,MAT1100,6.94366
41,ELT3056,6.85625
41,ELT2029,6.53324
41,INT3411,7.27504
