30,MAT1101,1
30,ELT2029,0
30,INT2044,0.08160338
30,INT3403,1
30,MAT1099,0.9974511
30,MAT1100,0.8039956
30,ELT2028,0.001419961
30,ELT2031,0
30,ELT3044,1
30,BSA2022,0.01318303
30,INE1150,0
30,INE1151,0
30,INT3117,0.3338113
30,INT3105,0
30,INT3106,0.002365649
30,INT3108,0.2258414
30,INT3109,0
30,INT3111,0.4749333
30,INT3206,0.006951451
30,INT3207,0.02891085
30,INT3209,0.3657609
30,INT3213,0.5549814
30,INT3217,0.1588711
30,INT3301,0.9874742
30,INT3303,0.3473058
30,INT3304,0
30,INT3305,0.003558934
30,INT3307,0.5085285
30,INT3309,0
30,INT3310,0.5680352
30,INT3501,0.003124952
30,INT3505,0.07532367
30,INT3506,0.2561991
30,INT3401,0.2675608
30,INT3402,0.07379287
30,INT3404,0.01519826
30,INT3406,0.01064113
30,INT3512,0
