43,MAT1101,0.9785899
43,ELT2029,0.01045308
43,INT2044,0.01360944
43,INT3403,0.9743717
43,MAT1099,0.9684683
43,MAT1100,0.8140066
43,ELT2028,0.01381561
43,ELT2031,0.009040356
43,ELT3044,0.9667816
43,BSA2022,0.03751296
43,INE1150,0.009015203
43,INE1151,0.008916378
43,INT3117,0.2759207
43,INT3105,0.009337276
43,INT3106,0.0160642
43,INT3108,0.1196453
43,INT3109,0.009129524
43,INT3111,0.2644622
43,INT3206,0.02939728
43,INT3207,0.08378367
43,INT3209,0.3738229
43,INT3213,0.6103469
43,INT3217,0.1795342
43,INT3301,0.9617026
43,INT3303,0.4111641
43,INT3304,0.007609814
43,INT3305,0.01269501
43,INT3307,0.6364346
43,INT3309,0.009275228
43,INT3310,0.6109151
43,INT3501,0.01658157
43,INT3505,0.1205822
43,INT3506,0.486469
43,INT3401,0.2880165
43,INT3402,0.008810163
43,INT3404,0.02726892
43,INT3406,0.01818615
43,INT3512,0.009128511
