39,ELT2029,0
39,INT2044,0.1383665
39,INT3403,0.9999096
39,MAT1100,0.7892731
39,ELT2028,0.002402425
39,ELT2031,0
39,ELT3044,0.9974736
39,BSA2022,0.02756613
39,INE1150,0
39,INE1151,0
39,INT3117,0.171177
39,INT3105,0
39,INT3106,0.005956084
39,INT3108,0.1300189
39,INT3109,0
39,INT3111,0.2769443
39,INT3206,0.01726294
39,INT3207,0.06380656
39,INT3209,0.3650109
39,INT3213,0.6440451
39,INT3217,0.08675277
39,INT3301,0.9936209
39,INT3303,0.4017559
39,INT3304,5.832314E-05
39,INT3305,0.002761066
39,INT3307,0.6183716
39,INT3309,0
39,INT3310,0.619041
39,INT3501,0.004600197
39,INT3505,0.1692944
39,INT3506,0.4099814
39,INT3401,0.3678511
39,INT3402,0.1333337
39,INT3404,0.02739879
39,INT3406,0.002217472
39,INT3512,0
