47,INT3407,7.83381
47,ELT2029,6.57219
47,INT3106,7.26464
47,INT2020,7.12995
47,INT3303,6.88652
47,INT3109,7.27987
47,ELT3144,7.43732
47,INT3211,7.07065
47,INT3307,7.17853
47,ELT3056,6.85232
47,INT3105,7.56336
47,INT3404,7.77378
47,INT3120,6.87255
47,ELT2028,8.11989
47,ELT2031,6.7034
47,INT3310,7.50223
47,INT3405,7.48034
47,INT3411,7.23642
47,INT3505,7.61837
47,INT3309,6.70331
47,INT3401,8.11374
47,INT3501,7.34244
47,INT3201,7.4859
47,INT3301,7.94871
47,INT3305,7.88092
47,INT3217,7.05781
47,INE1151,6.70296
47,INT3406,8.11809
47,INT3402,7.25841
47,MAT1100,7.38794
47,INT3414,8.1558
47,JAP2003,6.70218
47,INT3111,8.18485
47,INT3403,7.96352
47,INT3506,8.09719
47,INT3212,6.86121
47,INT3206,7.56253
47,INT2044,7.30424
47,INT3304,6.79151
47,INT3216,7.23092
47,INE1150,6.70159
47,FLF2105,8.13562
