41,0,FLF1105
41,0,INT1003
41,0,INT1006
41,0,MAT1094
41,0,PHY1100
41,0,FLF1106
41,0,MAT1093
41,0,MAT1095
41,0,INT2202
41,0,FLF1107
41,0,PHY1103
41,0,INT2205
41,0,INT2203
41,0,INT2204
41,0,PHI1004
41,0,INT1050
41,0,INT2208
41,0,INT2209
41,0,INT2206
41,1,BSA2022
41,0,PHI1005
41,0,POL1001
41,0,INT2207
41,0,ELT2035
41,1,MAT1101
41,1,MAT1099
41,0,INT3115
41,1,INT2044
41,0,HIS1002
41,0,INT3202
41,0,INT3306
41,0,INT3110
41,1,INT3109
41,1,INT3207
