39,0,PHY1100
39,0,MAT1094
39,0,FLF1105
39,0,INT1003
39,0,INT1006
39,0,MAT1093
39,0,MAT1095
39,0,INT2202
39,1,MAT1099
39,0,INT2203
39,0,PHY1103
39,0,INT2205
39,0,INT2204
39,0,PHI1004
39,1,MAT1101
39,0,INT2208
39,0,HIS1002
39,0,INT2209
39,0,INT2206
39,0,INT1050
39,0,POL1001
39,1,INT3301
39,0,INT2207
39,1,INT3213
39,0,PHI1005
39,0,ELT2035
39,1,ELT3044
39,1,INT3206
39,0,INT3202
39,0,INT3306
