30,6.84
32,7.6375
33,6.128571429
34,7.375
35,7.85
38,7.0375
39,6.79
42,7.33
54,7.2
57,7.690909091
49,7.9
41,7.8
43,8.877777778
44,7.444444444
36,7.765
45,8.642857143
46,9.066666667
47,8.833333333
48,8.311111111
56,7.225
