46,MAT1101,0.9732144
46,ELT2029,0.01173496
46,INT2044,0.1561825
46,INT3403,0.9687372
46,MAT1099,0.9107739
46,MAT1100,0.6955205
46,ELT2028,0.01485288
46,ELT2031,0.01183948
46,ELT3044,0.9618037
46,BSA2022,0.01716194
46,INE1150,0.01190862
46,INE1151,0.01175621
46,INT3117,0.3235787
46,INT3105,0.01136902
46,INT3106,0.02053708
46,INT3108,0.2463331
46,INT3109,0.01214659
46,INT3111,0.45804
46,INT3206,0.03859925
46,INT3207,0.08645147
46,INT3209,0.3187003
46,INT3213,0.4068658
46,INT3217,0.1714098
46,INT3301,0.9586864
46,INT3303,0.2612783
46,INT3304,0.01409945
46,INT3305,0.01713696
46,INT3307,0.5119655
46,INT3309,0.01139349
46,INT3310,0.4886379
46,INT3501,0.01891482
46,INT3505,0.1611924
46,INT3506,0.3651767
46,INT3401,0.421411
46,INT3402,0.149996
46,INT3404,0.04813555
46,INT3406,0.03646657
46,INT3512,0.01135352
