49,MAT1101,0.9534894
49,ELT2029,0.02221453
49,INT2044,0
49,INT3403,0.947286
49,MAT1099,0.9684055
49,MAT1100,0.9854555
49,ELT2028,0.02508527
49,ELT2031,0.02019331
49,ELT3044,0.9476821
49,BSA2022,0.0275982
49,INE1150,0.02056038
49,INE1151,0.02032238
49,INT3117,0.2381935
49,INT3105,0.01980534
49,INT3106,0.03116304
49,INT3108,0.006461084
49,INT3109,0.02067739
49,INT3111,0.2244532
49,INT3206,0.07594723
49,INT3207,0.1618552
49,INT3209,0.4683989
49,INT3213,0.6983268
49,INT3217,0
49,INT3301,0.9558697
49,INT3303,0.3203714
49,INT3304,0.02192226
49,INT3305,0.02510783
49,INT3307,0.7742932
49,INT3309,0.02042675
49,INT3310,0.7230718
49,INT3501,0.03066707
49,INT3505,0.03401774
49,INT3506,0.4323955
49,INT3401,0.3355304
49,INT3402,0
49,INT3404,0.03686306
49,INT3406,0.01370794
49,INT3512,0.02032423
