34,MAT1101,0.9655039
34,ELT2029,0.01891667
34,INT2044,0.01492339
34,INT3403,0.957644
34,MAT1099,0.9627925
34,MAT1100,0.8745337
34,ELT2028,0.02200246
34,ELT2031,0.01596943
34,ELT3044,0.9515401
34,BSA2022,0.03197575
34,INE1150,0.01560655
34,INE1151,0.01601446
34,INT3117,0.3885755
34,INT3105,0.01528317
34,INT3106,0.02679196
34,INT3108,0.0889415
34,INT3109,0.01604518
34,INT3111,0.2675493
34,INT3206,0.05753888
34,INT3207,0.1269325
34,INT3209,0.4052561
34,INT3213,0.5034704
34,INT3217,0.1461889
34,INT3301,0.9514176
34,INT3303,0.3558505
34,INT3304,0.01370117
34,INT3305,0.0263578
34,INT3307,0.6286222
34,INT3309,0.01539487
34,INT3310,0.6095636
34,INT3501,0.02601427
34,INT3505,0.01175895
34,INT3506,0.3413435
34,INT3401,0.3790145
34,INT3402,0
34,INT3404,0.07198635
34,INT3406,0.0408619
34,INT3512,0.01491413
