57,MAT1101,0.9589202
57,ELT2029,0.02014172
57,INT2044,0
57,INT3403,0.9556952
57,MAT1099,0.9951665
57,MAT1100,1
57,ELT2028,0.02278721
57,ELT2031,0.01851231
57,ELT3044,0.9491168
57,BSA2022,0.02927524
57,INE1150,0.01858938
57,INE1151,0.01829156
57,INT3117,0.3197532
57,INT3105,0.01784131
57,INT3106,0.02946955
57,INT3108,0.00130105
57,INT3109,0.01858947
57,INT3111,0.2359423
57,INT3206,0.05571645
57,INT3207,0.1101398
57,INT3209,0.546499
57,INT3213,0.6973281
57,INT3217,0.09064542
57,INT3301,0.9551526
57,INT3303,0.3191315
57,INT3304,0.01608837
57,INT3305,0.02639312
57,INT3307,0.6431088
57,INT3309,0.01811263
57,INT3310,0.5744349
57,INT3501,0.02480412
57,INT3505,0
57,INT3506,0.3022246
57,INT3401,0.3210895
57,INT3402,0
57,INT3404,0.04957926
57,INT3406,0.03479818
57,INT3512,0.01792505
