56,MAT1101,0.9659109
56,ELT2029,0.01582664
56,INT2044,0.1532099
56,INT3403,0.9630582
56,MAT1099,0.9134614
56,MAT1100,0.6429596
56,ELT2028,0.01633114
56,ELT2031,0.01481256
56,ELT3044,0.9514631
56,BSA2022,0.01611483
56,INE1150,0.01456615
56,INE1151,0.01490468
56,INT3117,0.2849218
56,INT3105,0.01447886
56,INT3106,0.01867875
56,INT3108,0.2965666
56,INT3109,0.01480296
56,INT3111,0.4496121
56,INT3206,0.02717662
56,INT3207,0.06712861
56,INT3209,0.3286204
56,INT3213,0.4608296
56,INT3217,0.2115674
56,INT3301,0.9440941
56,INT3303,0.2889029
56,INT3304,0.0172883
56,INT3305,0.01673049
56,INT3307,0.4931189
56,INT3309,0.01437563
56,INT3310,0.4742904
56,INT3501,0.02024022
56,INT3505,0.1989565
56,INT3506,0.3855727
56,INT3401,0.3465534
56,INT3402,0.1506177
56,INT3404,0.03775585
56,INT3406,0.03232452
56,INT3512,0.01451185
